flightId,airlineName,alias,iata,icao,callSign,countryLocated,airlineOperationalStatus
3554,Mountain High Aviation,null,null,MHA,MOUNTAIN HIGH,United States,N
3555,Mountain Pacific Air,null,null,MPC,MOUNTAIN PACIFIC,Canada,N
3556,Mountain Valley Air Service,null,null,MTV,MOUNTAIN VALLEY,United States,N
3557,Mowhawk Airlines,null,null,MOW,MOHAWK AIR,United States,N
3558,Mudan Airlines,null,null,MDN,null,Somali Republic,N
3559,Mudanjiang General Aviation,null,null,CMJ,MUDANJIANG,China,N
3560,Multi Taxi,null,null,MTX,MULTITAXI,Mexico,N
3561,Multi-Aero,null,null,WBR,WEBER,United States,N
3562,Multiflight,null,null,MFT,YORKAIR,null,N
3563,Murmansk Aircompany,null,null,MNZ,MURMAN AIR,Russia,N
3564,Murray Air,null,null,MUA,MURRAY AIR,United States,N
3565,Musrata Air Transport,null,null,MMR,MUSRATA AIR,Libya,N
3566,Mustique Airways,null,null,MAW,MUSTIQUE,Barbados,N
3567,My Way Airlines,null,null,MYW,FRANKY,Italy,N
3568,MyTravel Airways,null,VZ,MYT,KESTREL,United Kingdom,Y
3569,Myanma Airways,null,UB,UBA,UNIONAIR,Myanmar,Y
3570,Myanmar Airways International,null,8M,MMM,assignment postponed,Myanmar,Y
3571,Myflug,null,null,MYA,MYFLUG,Iceland,Y
3572,Mytravel Airways,null,null,VKG,VIKING,Denmark,N
3573,NEL Cargo,null,null,NLG,NELCARGO,Ivory Coast,N
3574,NHT Lineas Aereas,null,null,NHG,HELGA,Brazil,N
3575,NZ Warbirds Association,null,null,WAR,WARBIRDS,New Zealand,N
3576,Nacoia Lda,null,null,ANL,AIR NACOIA,Angola,N
3577,Nada Air Service,null,null,NHZ,NADA AIR,Chad,N
3578,Compangnie Nationale Naganagani,null,null,BFN,null,Burkina Faso,N
3579,Nahanni Air Services Ltd,null,null,NAH,NAHANNI,Canada,N
3580,Nakheel Aviation,null,null,NKL,NAKHEEL,United Arab Emirates,N
3581,Namibia Commerical Aviation,null,null,MRE,MED RESCUE,Namibia,N
3582,Namibian Defence Force,null,null,NDF,NAMIBIAN AIR FORCE,Namibia,N
3583,Nanjing Airlines,null,null,CNJ,NINGHANG,China,N
3584,Nantucket Airlines,null,DV,ACK,ACK AIR,United States,N
3585,Nanyah Aviation,null,null,NYA,NANYAH,Israel,N
3586,Napier Air Service Inc,null,null,NAP,NAPIER,United States,N
3587,Nas Air,null,null,NCM,AIR BANE,Angola,N
3588,Nas Air,null,P9,null,null,Mali,N
3589,Nasair,null,UE,NAS,NASAIRWAYS,Eritrea,Y
3590,Nashville Jet Charters,null,null,NJC,NASHVILLE JET,United States,N
3591,Natalco Air Lines,null,null,NCO,NATALCO,S,N
3592,Natioanl Air Traffic Controllers Association,null,null,NTK,NATCA,United States,N
3593,National Air Charter,null,null,NSR,NASAIR,Indonesia,N
3594,National Air Traffic Services,null,null,RFI,SHERLOCK,United Kingdom,N
3595,National Airlines,null,null,NAN,NATION AIR,United States,N
3596,National Airlines,null,N4,NCN,null,Chile,N
3597,National Airlines,null,N7,ROK,RED ROCK,United States,N
3598,National Airlines,null,NA,NAL,NATIONAL,United States,N
3599,National Airlines,null,null,KUS,KUSWAG,South Africa,N
3600,National Airways Cameroon,null,9O,null,null,Cameroon,N
3601,National Airways Corporation,null,null,LFI,AEROMED,South Africa,N
3602,National Aviation Company,null,null,GTY,null,Egypt,N
3603,National Aviation Consultants,null,null,TNC,NATCOM,Canada,N
3604,National Express,null,null,NXT,NATIONAL FREIGHT,United States,N
3605,National Grid,null,null,GRD,GRID,United Kingdom,N
3606,National Jet Express,null,null,JTE,JETEX,Australia,N
3607,National Jet Service,null,null,AND,AIR INDIANA,United States,N
3608,National Jet Systems,null,NC,NJS,NATIONAL JET,Australia,Y
3609,National Oceanic and Atmospheric Administration,null,null,NAA,NOAA,United States,N
3610,National Overseas Airlines Company,null,null,NOL,NAT AIRLINE,Egypt,N
3611,Nationale Luchtvaartschool,null,null,NLS,PANDER,Netherlands,N
3612,Nations Air Express Inc,null,null,NAE,NATIONS EXPRESS,United States,N
3613,Nationwide Airlines,null,CE,NTW,NATIONWIDE,South Africa,Y
3614,Nationwide Airlines (Zambia),null,null,NWZ,ZAMNAT,Zambia,N
3615,Natural Environment Research Council,null,null,EVM,SCIENCE,United Kingdom,N
3616,Natureair,null,null,NRR,NATUREAIR,Costa Rica,N
3617,Naturelink Charter,null,null,NRK,NATURELINK,South Africa,N
3618,Nauru Air Corporation,null,ON,RON,AIR NAURU,Nauru,Y
3619,NAV CANADA,null,null,NVC,NAV CAN,Canada,N
3620,Nav Flight Planning,null,null,NAV,NAV DISPATCH,Czech Republic,N
3621,Navegacao Aerea De Portugal,null,null,NVP,null,Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,null,null,NAY,NAYSA,Spain,N
3623,Navid,null,null,IRI,NAVID,Iran,N
3624,Naviera Mexicana,null,null,NVM,NAVIERA,Mexico,N
3625,Navigator Airlines,null,null,NVL,NAVLINES,Armenia,N
3626,Navinc Airlines Services,null,null,XNV,null,United States,N
3627,Navitaire,null,1N,null,null,United States,N
3628,Navtech System Support,null,null,XNS,null,Canada,N
3629,Nayzak Air Transport,null,null,NZA,null,Libya,N
3630,State of Nebraska,null,null,NEB,NEBRASKA,United States,N
3631,Necon Air,null,null,NEC,NECON AIR,Nepal,N
3632,Nederlandse Kustwacht,null,null,NCG,NETHERLANDS COASTGUARD,Netherlands,N
3633,Nefteyugansk Aviation Division,null,null,NFT,NEFTEAVIA,Russia,N
3634,Neiltown Air,null,null,NLA,NEILTOWN AIR,Canada,N
3635,Nelair Charters,null,null,NLC,NELAIR,South Africa,N
3636,Nelson Aviation College,null,null,CGE,COLLEGE,New Zealand,N
3637,Nepal Airlines,null,RA,RNA,ROYAL NEPAL,Nepal,Y
3638,Neos,null,NO,NOS,MOONFLOWER,Italy,N
3639,Neosiam Airways,null,null,TOX,SKY KINGDOM,Thailand,N
3640,Neric,null,null,NSL,NERICAIR,United Kingdom,N
3641,NetJets,null,1I,EJA,EXECJET,United States,Y
3642,Network Aviation Services,null,null,NET,NETWORK,Nigeria,N
3643,New England Air Express,null,null,NEZ,ENGAIR,United States,N
3644,New England Airlines,null,EJ,NEA,NEW ENGLAND,United States,Y
3645,New Heights 291,null,null,NHT,NEWHEIGHTS,South Africa,N
3646,New World Jet Corporation,null,null,NWD,NEW WORLD,United States,N
3647,New York Helicopter,null,null,NYH,NEW YORK,United States,N
3648,New York State Police,null,null,GRY,GRAY RIDER,United States,N
3649,New Zealand Air Defence Force,null,null,KRC,KIWI RESCUE,New Zealand,N
3650,Newair,null,null,HVA,HAVEN-AIR,United States,N
3651,Newfoundland Labrador Air Transport,null,null,NLT,NALAIR,Canada,N
3652,NextJet,null,2N,NTJ,NEXTJET,Sweden,Y
3653,Nextflight Aviation,null,null,NXF,NEXTFLIGHT,United States,N
3654,Nexus Aviation,null,null,NXS,NEXUS AVIATION,Nigeria,N
3655,Nicaraguense De Aviacion,null,null,NIS,NICA,Nicaragua,N
3656,Nicon Airways,null,null,NCN,NICON AIRWAYS,Nigeria,N
3657,Nigeria Airways,null,null,NGA,NIGERIA,Nigeria,N
3658,Nigerian Air Force,null,null,NGR,NIGERIAN AIRFORCE,Nigeria,N
3659,Nigerian Global,null,null,NGX,AIR GLOBAL,Nigeria,N
3660,Night Express,null,null,EXT,EXECUTIVE,Germany,N
3661,Niki,null,HG,NLY,FLYNIKI,Austria,Y
3662,Nikolaev-Air,null,null,NKV,AIR NIKOLAEV,Ukraine,N
3663,Nile Safaris Aviation,null,null,NSA,NILE SAFARIS,Sudan,N
3664,Nile Valley Aviation Company,null,null,NVA,null,Egypt,N
3665,Nile Wings Aviation Services,null,null,NLW,NILE WINGS,Sudan,N
3666,Nimbus Aviation,null,null,NBS,NIMBUS,United Kingdom,N
3667,Nippon Cargo Airlines,null,KZ,NCA,NIPPON CARGO,Japan,N
3668,Nizhnevartovskavia,null,null,NVK,VARTOSKAVIA,Russia,N
3669,Search and Rescue 202,null,null,SRG,null,United Kingdom,N
3670,Search and Rescue 22,null,null,SRD,null,United Kingdom,N
3671,No. 32 (The Royal) Squadron RAF,null,null,NOH,NORTHOLT,United Kingdom,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,null,null,AKG,GRIFTER,United Kingdom,N
3673,Nobil Air,null,null,NBL,NOBIL AIR,Moldova,N
3674,Nok Air,null,DD,NOK,NOK AIR,Thailand,Y
3675,Nolinor Aviation,null,null,NRL,NOLINOR,Canada,N
3676,Nomad Aviation,null,null,NMD,NOMAD AIR,Namibia,N
3677,Norcopter,null,null,NOC,null,Norway,N
3678,Nord-Flyg,null,null,NEF,NORDEX,Sweden,N
3679,Nordeste Linhas Aereas Regionais,null,JH,NES,NORDESTE,Brazil,N
3680,Nordic Regional,null,6N,NRD,NORTH RIDER,Sweden,N
3681,Nordic Solutions,null,null,NVD,NORDVIND,Lithuania,N
3682,Nordstree (Australia),null,null,NDS,null,Australia,N
3683,Norestair,null,null,NRT,NORESTAIR,Spain,N
3684,Norfolk County Flight College,null,null,NCF,COUNTY,United Kingdom,Y
3685,Norontair,null,null,NOA,NORONTAIR,Canada,N
3686,Norrlandsflyg,null,null,HMF,LIFEGUARD SWEDEN,Sweden,N
3687,Norse Air Charter,null,null,NRX,NORSE AIR,South Africa,N
3688,Norsk Flyrjeneste,null,null,NIR,NORSEMAN,Norway,N
3689,Norsk Helikopter,null,null,NOR,NORSKE,Norway,N
3690,Norsk Luftambulanse,null,null,DOC,HELIDOC,Norway,N
3691,Nortavia,null,null,RTV,TIC-TAC,Portugal,N
3692,North Adria Aviation,null,null,NAI,NORTH-ADRIA,Croatia,N
3693,North American Airlines,null,null,NTM,NORTHAM,Canada,Y
3694,North American Charters,null,null,HMR,HAMMER,Canada,Y
3695,North American Jet Charter Group,null,null,NAJ,JET GROUP,United States,N
3696,North Atlantic Air Inc,null,null,NAT,MASS AIR,United States,N
3697,North Atlantic Cargo,null,null,NFC,NORTH ATLANTIC,Norway,N
3698,North British Airlines,null,null,NBN,TEESAIR,United Kingdom,N
3699,North Caribou Flying Service Ltd,null,null,NCB,NORTH CARIBOU,Canada,N
3700,North Coast Air Services Ltd,null,null,NCC,NORTH COAST,Canada,N
3701,North Coast Aviation,null,N9,null,null,Papua New Guinea,N
3702,North Flying,null,M3,NFA,NORTH FLYING,Denmark,N
3703,North Sea Airways,null,null,NRC,NORTH SEA,Netherlands,N
3704,North Star Air Cargo,null,null,SBX,SKY BOX,United States,N
3705,North Vancouver Airlines,null,null,NRV,NORVAN,Canada,N
3706,North West Airlines,null,null,NWW,HALANT,Australia,N
3707,North West Geomatics,null,null,PTO,PHOTO,Canada,N
3708,North-East Airlines,null,null,NEN,NORTHEAST SWAN,Nigeria,N
3709,North-West Air Transport Company - Vyborg,null,null,VBG,VYBORG AIR,Russia,N
3710,North-Wright Airways,null,HW,NWL,NORTHWRIGHT,Canada,N
3711,Northafrican Air Transport,null,null,NLL,NORTHAFRICAN AIR,Libya,N
3712,Northaire Feight Lines,null,null,NFL,GREAT LAKES,United States,N
3713,Northamptonshire School of Flying,null,null,NSF,NORTON,United Kingdom,N
3714,Northcoast Executive Airlines,null,null,NCE,TOP HAT,United States,N
3715,Northeast Airlines,null,null,NEE,NORTHEAST,United States,N
3716,Northeast Aviation,null,null,NPX,NORTHEAST EXPRESS,United States,N
3717,Northern Air Cargo,null,NC,NAC,YUKON,United States,N
3718,Northern Airlines Sanya,null,null,BYC,BEIYA,China,N
3719,Northern Airways,null,null,NDA,NORTHERN DAKOTA,United States,N
3720,Northern Aviation Service,null,null,CMU,LANNA AIR,Thailand,N
3721,Northern Dene Airways,null,U7,null,null,Canada,Y
3722,Northern Executive Aviation,null,null,NEX,NEATAX,United Kingdom,N
3723,Northern Illinois Commuter,null,null,NIC,ILLINOIS COMMUTER,United States,N
3724,Northern Jet Management,null,null,NTX,NORTAX,United States,N
3725,Northern Thunderbird Air,null,null,NTA,THUNDERBIRD,Canada,N
3726,Northland Aviation,null,null,KOE,KOKEE,United States,N
3727,Northstar Aviation,null,null,NSS,NORTHSTAR,United States,N
3728,Northumbria Helicopters,null,null,NHL,NORTHUMBRIA,United Kingdom,N
3729,Northway Aviation Ltd,null,null,NAL,NORTHWAY,Canada,N
3730,Northwest Aero Associates,null,null,NWE,null,United States,N
3731,Northwest Airlines,null,NW,NWA,NORTHWEST,United States,Y
3732,Northwest Regional Airlines,null,FY,NWR,null,Australia,N
3733,Northwest Territorial Airways,null,null,NWT,TERRITORIAL,Canada,N
3734,Northwestern Air,null,J3,PLR,POLARIS,Canada,Y
3735,Northwinds Northern,null,null,NWN,NORTHWINDS,Canada,N
3736,Nortland Air Manitoba,null,null,NAM,MANITOBA,Canada,N
3737,Norwegian Air Shuttle,null,DY,NAX,NOR SHUTTLE,Norway,Y
3738,Norwegian Aviation College,null,null,TFN,SPRIT,Norway,Y
3739,Notams International,null,null,XNT,null,United States,N
3740,Nouvel Air Tunisie,null,BJ,LBT,NOUVELAIR,Tunisia,Y
3741,Nova Airline,null,M4,NOV,NOVANILE,Sudan,N
3742,Nova Scotia Department of Lands and Forests,null,null,PTR,PATROL,Canada,N
3743,Novair,null,1I,NVR,NAVIGATOR,Sweden,Y
3744,Novogorod Air Enterprise,null,null,NVG,SADKO AVIA,Russia,N
3745,Novosibirsk Aircraft Repairing Plant,null,null,NSP,NARPAIR,Russia,N
3746,Novosibirsk Aviaenterprise,null,null,NBE,NAKAIR,Russia,N
3747,Novosibirsk Aviation Production Association,null,null,NPO,NOVSIB,Russia,N
3748,Noy Aviation,null,null,NOY,NOY AVIATION,Israel,N
3749,Nuevo Continente,null,N6,ACQ,AERO CONTINENTE,Peru,N
3750,Nuevo Horizonte Internacional,null,null,NHR,NUEVO HORIZONTE,Mexico,N
3751,Nunasi-Central Airlines,null,null,NUN,NUNASI,Canada,N
3752,Nurman Avia Indopura,null,null,NIN,NURVINDO,Indonesia,N
3753,Nyasa Express,null,null,NYS,NYASA,Malawi,N
3754,Nas Air,null,XY,KNE,NAS EXPRESS,Saudi Arabia,Y
3755,O Air,null,null,OCN,O-BIRD,France,N
3756,O'Connor Airlines,null,UQ,OCM,OCONNOR,Australia,N
3757,OAG,null,CR,null,null,United Kingdom,N
3758,OSACOM,null,null,JPA,J-PAT,United States,N
3759,Oasis Hong Kong Airlines,null,O8,OHK,OASIS,Hong Kong,Y
3760,Ocean Air,null,null,BCN,BLUE OCEAN,Mauritania,Y
3761,Ocean Airlines,null,VC,VCX,OCEANCARGO,Italy,N
3762,Ocean Sky (UK),null,null,OCS,OCEANSKY,United Kingdom,N
3763,Ocean Wings Commuter Service,null,null,TUK,TUCKERNUCK,United States,N
3764,Oceanair,null,O6,ONE,OCEANAIR,Brazil,Y
3765,Oceanic Airlines,null,O2,null,null,Guinea,Y
3766,Odessa Airlines,null,null,ODS,ODESSA AIR,Ukraine,N
3767,Odyssey International,null,null,ODY,ODYSSEY,Canada,N
3768,Office Federal De'Aviation Civile,null,null,FOC,FOCA,Switzerland,N
3769,Ogooue Air Cargo,null,null,GBO,null,Gabon,N
3770,Okada Airlines,null,null,OKJ,OKADA AIR,Nigeria,N
3771,Okapi Airways,null,null,OKP,OKAPI,Democratic Republic of Congo,N
3772,Okay Airways,null,null,OKA,OKAYJET,China,N
3773,Oklahoma Department of Public Safety,null,null,OKL,OKLAHOMA,United States,N
3774,Olimex Aerotaxi,null,null,OLX,OLIMEX,Czech Republic,N
3775,Olimp Air,null,null,KVK,PONTA,Kazakhstan,N
3776,Olympic Airlines,null,OA,OAL,OLYMPIC,Greece,Y
3777,Olympic Aviation,null,null,OLY,OLAVIA,Greece,N
3778,Oman Air,null,WY,OMA,OMAN AIR,Oman,Y
3779,Oman Royal Flight,null,null,ORF,OMAN,Oman,N
3780,Omni - Aviacao e Tecnologia,null,null,OAV,OMNI,Portugal,N
3781,Omni Air International,null,OY,OAE,OMNI-EXPRESS,United States,Y
3782,Omniflys,null,null,OMF,OMNIFLYS,Mexico,N
3783,Omskavia Airline,null,N3,OMS,OMSK,Russia,N
3784,On Air Limited,null,null,ORL,ON AIR,Canada,N
3785,One Two Go Airlines,null,null,OTG,THAI EXPRESS,Thailand,Y
3786,Onetime Airlines Zambia,null,null,OTM,ZEDTIME,Zambia,N
3787,Ontario Ministry of Health,null,null,MED,MEDICAL,Canada,N
3788,Onur Air,null,8Q,OHY,ONUR AIR,Turkey,Y
3789,Opal Air,null,null,OPA,null,Australia,N
3790,Open Sky Aviation,null,null,OSA,null,Lebanon,N
3791,OpenSkies,null,null,BOS,MISTRAL,United Kingdom,N
3792,Operadora Turistica Aurora,null,null,ORR,TURISTICA AURORA,Mexico,N
3793,Operadora de Lineas Ejecutivas,null,null,OLE,OPERADORA,Mexico,N
3794,Operadora de Transportes Aereos,null,null,OTP,OPERADORA AEREO,Mexico,N
3795,Operadora de Veulos Ejectutivos,null,null,OPV,OPERADORA DE VUELOS,Mexico,N
3796,Operation Enduring Freedom,null,null,LLO,APOLLO,Canada,N
3797,Operational Aviation Services,null,null,OAX,null,Australia,N
3798,Orange Air Services,null,null,ORD,ORANGE SERVICES,Sierra Leone,N
3799,Orange Air Sierra Leone,null,null,ORJ,ORANGE SIERRA,Sierra Leone,N
3800,Orange Aviation,null,null,ORE,ORANGE AVIATION,Israel,N
3801,Orbit Express Airlines,null,null,ORX,OREX,Turkey,N
3802,Orca Air,null,null,ORK,ORCA TAXI,Egypt,N
3803,Orebro Aviation,null,null,BUE,BLUELIGHT,Sweden,N
3804,Orel State Air Enterprise,null,null,ORM,ORPRISE,Russia,N
3805,Orenburg Airlines,null,R2,ORB,ORENBURG,Russia,Y
3806,Organizacion De Transportes Aereos,null,null,OTA,ORGANIZACION,Mexico,N
3807,Organizacoes Mambra,null,null,OML,MAMBRA,Angola,N
3808,Orient Air,null,null,OVV,ORIENTSYR,Syrian Arab Republic,N
3809,Orient Airlines,null,null,OTR,ORIENTROC,Sudan,N
3810,Orient Airways,null,null,ORN,ORIENT LINER,Pakistan,N
3811,Orient Thai Airlines,null,OX,OEA,ORIENT THAI,Thailand,Y
3812,Oriental Air Bridge,null,null,NGK,ORIENTAL BRIDGE,Japan,N
3813,Oriental Airlines,null,null,OAC,ORIENTAL AIR,Nigeria,N
3814,Origin Pacific Airways,null,QO,OGN,ORIGIN,New Zealand,Y
3815,Orion Air Charter,null,null,OED,ORION CHARTER,South Africa,N
3816,Orion-x,null,null,OIX,ORIONIX,Russia,N
3817,Orlan-2000,null,null,KOV,ORLAN,Kazakhstan,N
3818,Ornage Aircraft Leasing,null,null,RNG,ORANGE,Netherlands,N
3819,Orscom Tourist Installations Company,null,null,OAD,ORSCOM,Egypt,N
3820,Osh Avia,null,null,OSH,OSH AVIA,Kyrgyzstan,N
3821,Ostend Air College,null,null,OCO,AIR COLLEGE,Belgium,N
3822,Ostfriesische Lufttransport,null,OL,OLT,OLTRA,Germany,Y
3823,Oulun Tilauslento,null,null,FNL,FINN FLIGHT,Finland,N
3824,Our Airline,null,ON,RON,OUR AIRLINE,Nauru,N
3825,Out Of The Blue Air Safaris,null,null,OOT,OOTBAS,South Africa,N
3826,Overland Airways,null,OJ,OLA,OVERLAND,Nigeria,Y
3827,Oxaero,null,null,OXE,OXOE,United Kingdom,N
3828,Oxford Air Services,null,null,WDK,WOODSTOCK,United Kingdom,N
3829,Oxley Aviation,null,null,OAA,null,Australia,N
3830,Ozark Air Lines,null,OZ,OZR,OZARK,United States,N
3831,Ozjet Airlines,null,O7,OZJ,AUSJET,Australia,Y
3832,P & P Floss Pick Manufacturers,null,null,KTL,KNOTTSBERRY,South Africa,N
3833,PAC Air,null,null,PCR,PACAIR,United States,N
3834,PAN Air,null,PV,PNR,SKYJET,Spain,Y
3835,PB Air,null,9Q,PBA,PEEBEE AIR,Thailand,Y
3836,PDQ Air Charter,null,null,PDQ,DISPATCH,United States,N
3837,PHH Aviation System,null,null,XAS,null,United States,N
3838,PLM Dollar Group,null,null,PDG,OSPREY,United Kingdom,N
3839,PLUNA,null,PU,PUA,PLUNA,Uruguay,Y
3840,PMTair,null,U4,PMT,MULTITRADE,Cambodia,Y
3841,PRT Aviation,null,null,PRP,PRONTO,Spain,N
3842,PSA Airlines,null,null,JIA,BLUE STREAK,United States,N
3843,PTL Luftfahrtunternehemen,null,null,KST,KING STAR,Germany,N
3844,Paccair,null,null,WIS,WISCAIR,United States,N
3845,Pace Airlines,null,Y5,PCE,PACE,United States,N
3846,Pacific Air Boats,null,null,PAB,AIR BOATS,Canada,N
3847,Pacific Air Charter,null,null,PRC,PACIFIC CHARTER,United States,N
3848,Pacific Air Express,null,null,PCF,PACIFIC EXPRESS,United States,N
3849,Pacific Air Transport,null,null,PXP,PAK EXPRESS,United States,N
3850,Jetstar Pacific,Pacific Airlines,BL,PIC,PACIFIC AIRLINES,Vietnam,Y
3851,Pacific Alaska Airlines,null,null,PAK,PACIFIC ALASKA,United States,N
3852,Pacific Aviation (Australia),null,null,PCV,PACAV,Australia,N
3853,Pacific Aviation (United States),null,null,PCX,null,United States,N
3854,Pacific Blue,null,DJ,PBN,BLUEBIRD,New Zealand,N
3855,Pacific Coast Airlines,null,null,PQA,SAGE BRUSH,United States,N
3856,Pacific Coastal Airline,null,8P,PCO,PASCO,Canada,Y
3857,Pacific East Asia Cargo Airlines,null,Q8,PEC,PAC-EAST CARGO,Philippines,Y
3858,Pacific Flight Services,null,null,PFA,PACIFIC SING,Singapore,N
3859,Pacific International Airlines,null,null,PIN,ROAD RUNNERS,United States,N
3860,Pacific Island Aviation,null,null,PSA,PACIFIC ISLE,United States,Y
3861,Pacific Jet,null,null,PCJ,PACIFIC JET,United States,N
3862,Pacific Pearl Airways,null,null,PPM,PACIFIC PEARL,Philippines,N
3863,Pacific Rim Airways,null,null,PAR,PACRIM,Australia,N
3864,Pacific Southwest Airlines,null,PS,PSX,SMILEY,United States,N
3865,Pacific Wings,null,LW,NMI,TSUNAMI,United States,Y
3866,Pacificair,null,GX,null,null,Philippines,N
3867,Pacificair Airlines,null,null,PFR,PACIFIC WEST,United States,N
3868,Package Express,null,null,RCY,RACE CITY,United States,N
3869,Paisajes Espanoles,null,null,PAE,PAISAJES,Spain,N
3870,Pak West Airlines,null,null,PKW,PLATINUM WEST,United States,N
3871,Pakistan International Airlines,PIA Pakistan International,PK,PIA,PAKISTAN,Pakistan,Y
3872,Pakker Avio,null,null,PKR,PAKKER AVIO,Estonia,N
3873,Pal Aerolineas,null,null,LPA,LINEASPAL,Mexico,N
3874,Palau Asia Pacific Airlines,null,null,PPC,PALAU ASIAPAC,Palau,N
3875,Palau Trans Pacific Airline,null,GP,PTP,TRANS PACIFIC,Palau,N
3876,Palestinian Airlines,null,PF,PNW,PALESTINIAN,Egypt,N
3877,Palmer Aviation,null,null,JSP,PALMER,United Kingdom,N
3878,Pamir Airways,null,NR,PIR,PAMIR,Afghanistan,N
3879,Pan African Air Services,null,null,PFN,PANAFRICAN,Sierra Leone,N
3880,Pan African Airways,null,null,ODM,null,Kenya,N
3881,Pan Air,null,null,PAX,PANNEX,United States,N
3882,Pan Am Weather Systems,null,null,XPA,null,United States,N
3883,Pan Am World Airways,null,null,PWD,null,Dominican Republic,N
3885,Pan American Airways,null,PA,PAA,null,United States,N
3886,Pan American World Airways,null,PA,PAA,CLIPPER,United States,N
3887,Pan Europeenne Air Service,null,null,PEA,null,France,N
3888,Pan Havacilik Ve Ticaret,null,null,PHT,PANANK,Turkey,N
3889,Pan Malaysian Air Transport,null,null,PMA,PAN MALAYSIA,Malaysia,N
3890,Pan-Air,null,null,PNC,PANAIRSA,Mexico,N
3891,Panafrican Airways,null,PQ,PNF,PANWAYS,Ivory Coast,N
3892,Panagra Airways,null,null,PGI,PANAGRA,United States,N
3893,Panamedia,null,null,PEI,PANAMEDIA,Spain,N
3894,Panavia,null,null,PVI,null,Panama,N
3895,Panh,null,null,PNH,KUBAN LIK,Russia,N
3896,Pannon Air Service,null,null,PHU,PANNON,Hungary,N
3897,Panorama,null,null,PNM,PANORAMA,Spain,N
3898,Panorama Air Tour,null,null,PAH,LANI,United States,N
3899,Panorama Flight Service,null,null,AFD,AIRFED,United States,N
3900,Pantanal Linhas Aéreas,null,P8,PTN,PANTANAL,Brazil,N
3901,Papair Terminal,null,null,HMP,PAPAIR TERMINAL,Haiti,N
3902,Paradise Airways,null,null,PAI,SEA RAY,United States,N
3903,Paradise Island Airways,null,null,PDI,PARADISE ISLAND,United States,N
3904,Paragon Air Express,null,null,PGX,PARAGON EXPRESS,United States,N
3905,Paragon Global Flight Support,null,null,PGF,null,United Kingdom,N
3906,Paramount Airlines,null,null,PRR,PARAMOUNT,Sierra Leone,N
3907,Paramount Airways,null,I7,PMW,PARAWAY,India,Y
3908,Parcel Express,null,null,APE,AIR PARCEL,United States,N
3909,Pariz Air,null,null,IRE,PARIZAIR,Iran,N
3910,Pars Aviation Service,null,null,PRA,PARSAVIA,Iran,N
3911,Parsa,null,null,PST,TURISMO REGIONAL,Panama,N
3912,Parsons Airways Northern,null,null,FAP,null,Canada,N
3913,Pascan Aviation,null,null,PSC,PASCAN,Canada,N
